User ID,Email,First Name,Last Name,Department,Title,Location,Campaign Name,Template,Sent Date,Opened,Clicked,Replied,Attachment Opened,Macro Enabled,Data Entered,Reported,Time to Click (seconds),Time to Report (seconds),IP Address,Browser,Operating System,Delivery Status,Difficulty,Phish-prone Percentage,Current Risk Score,Previous Training Completed,Training Completion Date,Groups,Manager Email,Employee ID,Hire Date,Active Directory,Division,Cost Center,Custom Field 1,Custom Field 2,Baseline Test Score,Last Training Score,Security Awareness Proficiency,Risk Level,Failure Count (12 months),Success Count (12 months),Last Failure Date,Campaign Type,Industry Template,Language,Time Zone,Mobile Device,VPN Connection,Two Factor Enabled,Password Manager
EMP_0135,emp_0135@company.com,User0135,LastName135,IT,Admin,New York,Q4 2024 - System Maintenance,System Maintenance,11/21/2024 17:14,True,False,False,False,False,False,False,,,192.168.4.224,Chrome,Windows 11,Delivered,Low,25.5,91.2,True,11/06/2022,IT - New York,manager_it@company.com,EMP_0135,10/07/2022,True,Europe,CC-5139,Level 2,Hybrid,82,75.0,Novice,High,7,6,,Vishing,Healthcare,English,EST,False,True,True,False
EMP_0489,emp_0489@company.com,User0489,LastName489,Operations,Director,Chicago,Q1 2025 - Survey Request,Survey Request,06/27/2025 17:14,True,False,False,False,False,False,True,,102.0,192.168.146.18,Chrome,Windows 10,Delivered,Medium,4.4,97.8,True,02/13/2022,Operations - Chicago,manager_operations@company.com,EMP_0489,01/14/2022,True,Europe,CC-6333,Level 1,On-site,91,83.0,Intermediate,Low,0,14,,Phishing,Generic,Spanish,EST,False,False,False,False
EMP_0917,emp_0917@company.com,User0917,LastName917,Legal,Employee,Chicago,Q4 2025 - VPN Access,VPN Access,05/19/2025 17:14,True,True,False,False,False,True,False,19.0,,192.168.203.98,Edge,Windows 10,Delivered,Low,25.7,55.7,True,12/05/2022,Legal - Chicago,manager_legal@company.com,EMP_0917,11/05/2022,True,Asia-Pacific,CC-3458,Level 2,Remote,67,85.0,Intermediate,High,4,14,12/08/2024,Phishing,Healthcare,English,GMT,False,False,True,True
EMP_0296,emp_0296@company.com,User0296,LastName296,Sales,Manager,San Francisco,Q2 2024 - Survey Request,Survey Request,12/26/2024 17:14,True,False,False,False,False,False,True,,129.0,192.168.142.145,Chrome,Windows 11,Delivered,High,7.9,94.2,True,01/18/2022,Sales - San Francisco,manager_sales@company.com,EMP_0296,12/19/2021,True,Europe,CC-3247,Level 1,Remote,66,95.0,Novice,Low,7,6,,Phishing,Healthcare,English,JST,False,False,False,False
EMP_0319,emp_0319@company.com,User0319,LastName319,IT,Employee,London,Q3 2024 - Software Update,Software Update,07/17/2024 17:14,True,False,False,False,False,False,True,,138.0,192.168.100.6,Edge,Windows 10,Delivered,Medium,17.0,86.0,True,05/25/2025,IT - London,manager_it@company.com,EMP_0319,04/25/2025,True,North America,CC-1448,Level 3,Hybrid,75,82.0,Intermediate,Medium,6,3,,Phishing,Generic,French,PST,True,False,True,False
EMP_0718,emp_0718@company.com,User0718,LastName718,Legal,Admin,Chicago,Q3 2025 - IT Support,IT Support,01/17/2025 17:14,False,False,False,False,False,False,True,,318.0,192.168.133.72,Chrome,Windows 10,Delivered,Low,24.2,78.8,True,01/26/2022,Legal - Chicago,manager_legal@company.com,EMP_0718,12/27/2021,True,Europe,CC-4295,Level 2,Hybrid,73,78.0,Intermediate,High,5,6,,Phishing,Generic,English,EST,False,False,False,False
EMP_0301,emp_0301@company.com,User0301,LastName301,Finance,Manager,San Francisco,Q4 2025 - Software Update,Software Update,03/26/2025 17:14,True,False,False,False,False,False,True,,12.0,192.168.16.153,Edge,macOS,Delivered,Low,18.0,69.7,False,,Finance - San Francisco,manager_finance@company.com,EMP_0301,11/29/2024,True,Europe,CC-4094,Level 2,On-site,89,,Intermediate,Medium,4,3,,Phishing,Generic,English,EST,False,True,True,False
EMP_0274,emp_0274@company.com,User0274,LastName274,Finance,Manager,Chicago,Q4 2025 - System Maintenance,System Maintenance,06/25/2025 17:14,False,False,False,False,False,False,False,,,192.168.126.183,Safari,macOS,Delivered,Medium,6.1,79.5,True,04/22/2025,Finance - Chicago,manager_finance@company.com,EMP_0274,03/23/2025,True,North America,CC-6277,Level 1,On-site,74,73.0,Intermediate,Low,7,14,,Phishing,Generic,English,EST,False,False,True,True
EMP_0595,emp_0595@company.com,User0595,LastName595,Finance,Employee,San Francisco,Q3 2024 - System Maintenance,System Maintenance,11/20/2024 17:14,True,True,False,False,False,False,False,20.0,,192.168.180.132,Safari,Linux,Delivered,High,13.0,59.2,True,12/17/2022,Finance - San Francisco,manager_finance@company.com,EMP_0595,11/17/2022,True,North America,CC-5807,Level 3,Hybrid,92,81.0,Intermediate,Medium,4,11,12/20/2023,Phishing,Generic,English,EST,False,False,False,True
EMP_0299,emp_0299@company.com,User0299,LastName299,HR,Employee,Frankfurt,Q4 2025 - IT Support,IT Support,01/19/2025 17:14,True,False,False,False,False,False,True,,172.0,192.168.138.7,Edge,Windows 11,Bounced,Low,24.9,93.5,True,09/14/2024,HR - Frankfurt,manager_hr@company.com,EMP_0299,08/15/2024,True,Europe,CC-7413,Level 3,On-site,82,71.0,Novice,High,6,13,,Phishing,Technology,Spanish,JST,False,True,True,True
EMP_0561,emp_0561@company.com,User0561,LastName561,Sales,Manager,Tokyo,Q2 2024 - System Maintenance,System Maintenance,12/13/2024 17:14,True,False,False,False,False,False,False,,,192.168.119.7,Chrome,Windows 11,Delivered,Low,14.4,83.9,True,06/30/2021,Sales - Tokyo,manager_sales@company.com,EMP_0561,05/31/2021,True,Asia-Pacific,CC-9542,Level 2,On-site,61,85.0,Advanced,Medium,7,2,,Phishing,Healthcare,English,PST,False,False,True,True
EMP_0303,emp_0303@company.com,User0303,LastName303,Legal,Admin,Tokyo,Q1 2024 - Package Delivery,Package Delivery,08/19/2024 17:14,True,False,False,False,False,False,False,,,192.168.41.92,Edge,Windows 10,Delivered,Medium,20.2,100.0,True,07/14/2022,Legal - Tokyo,manager_legal@company.com,EMP_0303,06/14/2022,True,North America,CC-9939,Level 2,Remote,66,99.0,Advanced,High,6,13,,Phishing,Generic,English,EST,True,False,True,False
EMP_0511,emp_0511@company.com,User0511,LastName511,Marketing,Employee,Sydney,Q3 2025 - System Maintenance,System Maintenance,05/28/2025 17:14,True,False,False,False,False,False,True,,155.0,192.168.71.160,Chrome,Windows 10,Delivered,Medium,12.9,50.6,False,,Marketing - Sydney,manager_marketing@company.com,EMP_0511,02/15/2020,True,Europe,CC-4596,Level 1,On-site,89,,Intermediate,Medium,1,3,,Phishing,Technology,English,JST,True,True,True,False
EMP_0192,emp_0192@company.com,User0192,LastName192,Operations,Employee,Frankfurt,Q3 2024 - Account Suspended,Account Suspended,08/05/2024 17:14,True,False,False,False,False,False,False,,,192.168.143.97,Firefox,Windows 10,Delivered,Medium,15.3,84.3,True,03/21/2023,Operations - Frankfurt,manager_operations@company.com,EMP_0192,02/19/2023,True,North America,CC-6483,Level 2,On-site,66,77.0,Advanced,Medium,5,5,,Phishing,Financial,English,PST,True,False,True,False
EMP_0142,emp_0142@company.com,User0142,LastName142,R&D,Manager,New York,Q4 2024 - Account Suspended,Account Suspended,09/18/2024 17:14,True,False,False,False,False,False,False,,,192.168.55.15,Safari,Linux,Delivered,High,10.3,75.9,True,04/10/2024,R&D - New York,manager_r&d@company.com,EMP_0142,03/11/2024,True,North America,CC-7340,Level 2,Remote,72,81.0,Intermediate,Medium,0,5,,Phishing,Healthcare,English,PST,False,False,False,False
EMP_1102,emp_1102@company.com,User1102,LastName102,HR,Employee,Tokyo,Q1 2024 - Software Update,Software Update,11/19/2024 17:14,True,True,False,False,False,True,False,17.0,,192.168.28.98,Firefox,macOS,Delivered,Medium,13.4,59.6,False,,HR - Tokyo,manager_hr@company.com,EMP_1102,12/26/2020,True,North America,CC-4261,Level 3,Hybrid,80,,Intermediate,Medium,6,12,09/05/2024,Phishing,Healthcare,Spanish,GMT,False,False,True,False
EMP_0609,emp_0609@company.com,User0609,LastName609,Finance,Employee,Frankfurt,Q1 2024 - Account Verification,Account Verification,08/17/2024 17:14,True,True,False,False,False,False,True,4.0,344.0,192.168.91.211,Firefox,Linux,Delivered,Medium,9.6,45.0,False,,Finance - Frankfurt,manager_finance@company.com,EMP_0609,10/30/2020,True,Asia-Pacific,CC-4491,Level 3,Hybrid,74,,Novice,Low,7,12,06/04/2024,Phishing,Generic,English,GMT,False,True,False,True
EMP_0436,emp_0436@company.com,User0436,LastName436,Sales,Employee,Tokyo,Q3 2024 - Account Verification,Account Verification,08/11/2024 17:14,True,False,False,False,False,False,True,,186.0,192.168.177.152,Chrome,macOS,Bounced,Low,21.3,91.9,True,01/10/2021,Sales - Tokyo,manager_sales@company.com,EMP_0436,12/11/2020,True,Asia-Pacific,CC-9418,Level 1,Hybrid,62,91.0,Advanced,High,4,10,,Phishing,Generic,English,GMT,False,False,False,True
EMP_0675,emp_0675@company.com,User0675,LastName675,Sales,Employee,Frankfurt,Q1 2025 - Software Update,Software Update,06/23/2025 17:14,True,False,False,False,False,False,True,,2.0,192.168.18.88,Firefox,Windows 10,Delivered,Medium,12.3,87.1,True,07/06/2024,Sales - Frankfurt,manager_sales@company.com,EMP_0675,06/06/2024,True,North America,CC-8072,Level 1,On-site,63,97.0,Advanced,Medium,4,13,,Phishing,Healthcare,English,GMT,True,True,True,True
EMP_0767,emp_0767@company.com,User0767,LastName767,IT,Manager,Tokyo,Q2 2025 - System Maintenance,System Maintenance,04/09/2025 17:14,True,False,False,False,False,False,True,,18.0,192.168.18.56,Chrome,Windows 10,Delivered,High,8.6,71.7,False,,IT - Tokyo,manager_it@company.com,EMP_0767,02/29/2024,True,North America,CC-5442,Level 1,On-site,81,,Advanced,Low,6,8,,Phishing,Healthcare,English,EST,True,False,True,False
EMP_1137,emp_1137@company.com,User1137,LastName137,Finance,Manager,San Francisco,Q2 2024 - Financial Request,Financial Request,11/18/2024 17:14,True,False,False,False,False,False,True,,43.0,192.168.9.126,Chrome,Windows 10,Delivered,Low,20.2,95.1,True,08/10/2023,Finance - San Francisco,manager_finance@company.com,EMP_1137,07/11/2023,True,Europe,CC-2517,Level 2,On-site,93,79.0,Advanced,High,6,8,,Phishing,Technology,English,JST,False,False,True,False
EMP_1078,emp_1078@company.com,User1078,LastName078,IT,Executive,Tokyo,Q3 2025 - Package Delivery,Package Delivery,04/05/2025 17:14,True,False,False,False,False,False,False,,,192.168.17.197,Chrome,Windows 10,Delivered,Low,16.7,68.6,False,,IT - Tokyo,manager_it@company.com,EMP_1078,03/27/2023,True,North America,CC-7312,Level 3,Hybrid,85,,Advanced,Medium,3,10,,Phishing,Generic,English,GMT,True,True,True,False
EMP_1101,emp_1101@company.com,User1101,LastName101,Finance,Employee,Tokyo,Q3 2025 - Account Suspended,Account Suspended,06/03/2025 17:14,False,True,False,True,False,False,True,36.0,65.0,192.168.224.88,Chrome,Windows 10,Delivered,Low,13.5,64.0,True,03/10/2025,Finance - Tokyo,manager_finance@company.com,EMP_1101,02/08/2025,True,Europe,CC-2768,Level 1,Hybrid,75,76.0,Advanced,Medium,4,3,02/21/2025,Phishing,Healthcare,German,PST,False,True,False,False
EMP_1182,emp_1182@company.com,User1182,LastName182,Operations,Manager,Frankfurt,Q4 2025 - VPN Access,VPN Access,02/03/2025 17:14,True,True,False,False,False,True,True,71.0,5.0,192.168.221.139,Chrome,macOS,Delivered,Low,12.9,45.9,True,02/25/2021,Operations - Frankfurt,manager_operations@company.com,EMP_1182,01/26/2021,True,North America,CC-7975,Level 2,On-site,90,73.0,Intermediate,Medium,1,5,12/22/2024,Vishing,Healthcare,German,PST,True,True,True,True
EMP_0541,emp_0541@company.com,User0541,LastName541,Legal,Employee,Frankfurt,Q1 2025 - Package Delivery,Package Delivery,04/19/2025 17:14,False,False,False,False,False,False,False,,,192.168.14.167,Chrome,macOS,Delivered,Medium,10.6,93.8,True,09/09/2023,Legal - Frankfurt,manager_legal@company.com,EMP_0541,08/10/2023,True,North America,CC-5275,Level 3,Hybrid,82,82.0,Novice,Medium,4,6,,Smishing,Financial,Spanish,GMT,False,False,True,False
EMP_0596,emp_0596@company.com,User0596,LastName596,Marketing,Manager,Chicago,Q2 2024 - Meeting Invitation,Meeting Invitation,11/12/2024 17:14,True,False,False,False,False,False,True,,172.0,192.168.214.79,Edge,Windows 10,Delivered,High,9.0,73.8,False,,Marketing - Chicago,manager_marketing@company.com,EMP_0596,04/26/2021,True,North America,CC-5574,Level 3,Remote,69,,Novice,Low,1,3,,Vishing,Healthcare,English,EST,False,False,False,False
EMP_0087,emp_0087@company.com,User0087,LastName087,Legal,Manager,Chicago,Q4 2025 - Survey Request,Survey Request,03/08/2025 17:14,True,False,False,False,False,False,False,,,192.168.180.174,Safari,Windows 10,Delivered,Low,17.8,69.1,True,12/12/2020,Legal - Chicago,manager_legal@company.com,EMP_0087,11/12/2020,True,North America,CC-7952,Level 1,Remote,79,74.0,Novice,Medium,7,3,,Phishing,Financial,English,EST,False,True,True,True
EMP_0132,emp_0132@company.com,User0132,LastName132,Marketing,Admin,San Francisco,Q4 2024 - Password Expiration,Password Expiration,10/23/2024 17:14,False,False,False,False,False,False,True,,119.0,192.168.18.241,Chrome,Windows 11,Delivered,Low,28.9,78.7,True,01/28/2022,Marketing - San Francisco,manager_marketing@company.com,EMP_0132,12/29/2021,True,North America,CC-3545,Level 3,On-site,93,94.0,Novice,High,4,2,,Vishing,Financial,English,PST,False,True,True,True
EMP_1192,emp_1192@company.com,User1192,LastName192,Finance,Employee,New York,Q2 2025 - Financial Request,Financial Request,04/10/2025 17:14,True,True,False,False,False,False,False,17.0,,192.168.158.70,Chrome,Windows 10,Delivered,Low,10.2,71.4,True,06/08/2024,Finance - New York,manager_finance@company.com,EMP_1192,05/09/2024,True,North America,CC-9526,Level 3,Remote,60,77.0,Advanced,Medium,5,2,03/08/2025,Phishing,Generic,English,EST,True,False,False,True
EMP_0117,emp_0117@company.com,User0117,LastName117,Legal,Employee,London,Q4 2025 - Survey Request,Survey Request,01/25/2025 17:14,False,False,False,False,False,False,False,,,192.168.208.9,Edge,Windows 11,Delivered,Low,18.7,83.5,True,03/12/2022,Legal - London,manager_legal@company.com,EMP_0117,02/10/2022,True,Europe,CC-9551,Level 1,Remote,92,86.0,Novice,Medium,4,9,,Vishing,Healthcare,English,GMT,False,False,True,False
EMP_0289,emp_0289@company.com,User0289,LastName289,HR,Admin,Tokyo,Q3 2025 - Package Delivery,Package Delivery,03/17/2025 17:14,True,False,False,False,False,False,True,,238.0,192.168.135.129,Chrome,Windows 11,Delivered,Medium,15.1,88.3,True,12/11/2022,HR - Tokyo,manager_hr@company.com,EMP_0289,11/11/2022,True,Asia-Pacific,CC-3102,Level 3,Hybrid,77,75.0,Advanced,Medium,0,3,,Phishing,Healthcare,French,PST,True,True,False,False
EMP_0910,emp_0910@company.com,User0910,LastName910,Finance,Manager,London,Q3 2024 - Account Verification,Account Verification,09/21/2024 17:14,True,True,False,True,False,True,False,7.0,,192.168.236.166,Chrome,Windows 10,Delivered,High,0.7,28.9,False,,Finance - London,manager_finance@company.com,EMP_0910,03/10/2023,True,Europe,CC-7074,Level 1,On-site,69,,Intermediate,Low,2,9,12/31/2023,Phishing,Financial,English,PST,False,True,True,True
EMP_1021,emp_1021@company.com,User1021,LastName021,Sales,Employee,Sydney,Q2 2024 - Password Expiration,Password Expiration,07/06/2024 17:14,False,False,False,False,False,False,False,,,192.168.242.193,Firefox,macOS,Delivered,Low,21.5,86.8,True,12/17/2023,Sales - Sydney,manager_sales@company.com,EMP_1021,11/17/2023,True,Europe,CC-8717,Level 3,Hybrid,93,88.0,Intermediate,High,3,13,,Smishing,Generic,English,JST,True,False,False,False
EMP_0106,emp_0106@company.com,User0106,LastName106,Operations,Employee,New York,Q1 2025 - Survey Request,Survey Request,01/09/2025 17:14,True,False,False,False,False,False,False,,,192.168.62.119,Chrome,Windows 10,Delivered,Low,25.2,51.1,False,,Operations - New York,manager_operations@company.com,EMP_0106,11/11/2021,True,North America,CC-2772,Level 3,On-site,76,,Advanced,High,0,7,,Phishing,Financial,French,EST,False,False,True,False
EMP_0841,emp_0841@company.com,User0841,LastName841,Operations,Employee,Tokyo,Q4 2024 - Software Update,Software Update,10/28/2024 17:14,True,False,False,False,False,False,False,,,192.168.175.36,Chrome,Linux,Delivered,Low,22.6,71.4,True,02/14/2025,Operations - Tokyo,manager_operations@company.com,EMP_0841,01/15/2025,True,Asia-Pacific,CC-9813,Level 3,Remote,87,87.0,Advanced,High,6,4,,Smishing,Financial,English,JST,False,False,True,True
EMP_0804,emp_0804@company.com,User0804,LastName804,R&D,Employee,Tokyo,Q3 2024 - IT Support,IT Support,09/04/2024 17:14,True,False,False,False,False,False,False,,,192.168.157.9,Firefox,Windows 10,Delivered,Medium,30.7,62.1,False,,R&D - Tokyo,manager_r&d@company.com,EMP_0804,02/12/2025,True,Europe,CC-1325,Level 3,Remote,92,,Advanced,High,6,2,,Phishing,Technology,Spanish,EST,True,False,False,True
EMP_0482,emp_0482@company.com,User0482,LastName482,Legal,Employee,Chicago,Q3 2025 - System Maintenance,System Maintenance,03/22/2025 17:14,True,False,False,False,False,False,False,,,192.168.37.3,Chrome,Windows 10,Delivered,High,12.1,88.9,True,09/20/2021,Legal - Chicago,manager_legal@company.com,EMP_0482,08/21/2021,True,Asia-Pacific,CC-5872,Level 2,On-site,77,79.0,Novice,Medium,5,2,,Phishing,Generic,French,GMT,True,True,True,True
EMP_1068,emp_1068@company.com,User1068,LastName068,Operations,Director,Frankfurt,Q3 2025 - Account Suspended,Account Suspended,03/10/2025 17:14,True,True,False,False,False,False,False,5.0,,192.168.114.56,Firefox,Windows 10,Delivered,Medium,10.3,67.9,True,04/06/2021,Operations - Frankfurt,manager_operations@company.com,EMP_1068,03/07/2021,True,Asia-Pacific,CC-8163,Level 1,On-site,88,75.0,Intermediate,Medium,0,13,03/29/2024,Phishing,Financial,English,EST,False,False,False,False
EMP_0112,emp_0112@company.com,User0112,LastName112,Marketing,Employee,Tokyo,Q1 2024 - VPN Access,VPN Access,11/27/2024 17:14,True,False,False,False,False,False,True,,100.0,192.168.95.220,Chrome,Windows 11,Delivered,Medium,14.7,72.6,True,01/08/2025,Marketing - Tokyo,manager_marketing@company.com,EMP_0112,12/09/2024,True,North America,CC-5118,Level 3,Remote,77,98.0,Novice,Medium,6,4,,Vishing,Financial,English,EST,True,True,True,False
EMP_0111,emp_0111@company.com,User0111,LastName111,Marketing,Admin,Frankfurt,Q1 2024 - Account Suspended,Account Suspended,08/14/2024 17:14,True,True,False,False,False,False,False,11.0,,192.168.159.30,Chrome,Windows 11,Delivered,Low,33.3,38.4,False,,Marketing - Frankfurt,manager_marketing@company.com,EMP_0111,10/17/2023,True,Europe,CC-2842,Level 3,Remote,76,,Novice,High,0,6,10/25/2023,Phishing,Generic,English,PST,False,False,True,True
EMP_0672,emp_0672@company.com,User0672,LastName672,R&D,Manager,London,Q2 2024 - VPN Access,VPN Access,08/10/2024 17:14,True,False,False,False,False,False,False,,,192.168.70.234,Chrome,Windows 11,Delivered,High,7.8,94.6,True,10/26/2020,R&D - London,manager_r&d@company.com,EMP_0672,09/26/2020,True,Asia-Pacific,CC-1744,Level 1,On-site,93,93.0,Novice,Low,1,7,,Vishing,Technology,English,GMT,True,False,False,True
EMP_0815,emp_0815@company.com,User0815,LastName815,Operations,Manager,London,Q3 2024 - HR Communication,HR Communication,09/25/2024 17:14,True,False,False,False,False,False,True,,190.0,192.168.185.110,Edge,Windows 10,Delivered,High,14.5,86.4,False,,Operations - London,manager_operations@company.com,EMP_0815,08/02/2024,True,North America,CC-5354,Level 3,Hybrid,85,,Intermediate,Medium,1,9,,Phishing,Financial,English,GMT,False,True,False,False
EMP_0062,emp_0062@company.com,User0062,LastName062,IT,Manager,Frankfurt,Q3 2024 - Meeting Invitation,Meeting Invitation,11/21/2024 17:14,True,False,False,False,False,False,False,,,192.168.216.177,Chrome,macOS,Delivered,Medium,9.8,82.1,True,06/15/2023,IT - Frankfurt,manager_it@company.com,EMP_0062,05/16/2023,True,Asia-Pacific,CC-4522,Level 1,On-site,75,92.0,Intermediate,Low,0,11,,Phishing,Technology,English,PST,True,False,True,False
EMP_1172,emp_1172@company.com,User1172,LastName172,R&D,Employee,London,Q4 2024 - IT Support,IT Support,08/25/2024 17:14,True,False,False,False,False,False,False,,,192.168.150.14,Safari,Windows 10,Delivered,Medium,11.2,72.5,True,02/27/2023,R&D - London,manager_r&d@company.com,EMP_1172,01/28/2023,True,Europe,CC-9152,Level 3,On-site,91,97.0,Novice,Medium,6,12,,Phishing,Financial,English,GMT,False,False,True,False
EMP_1120,emp_1120@company.com,User1120,LastName120,HR,Employee,Frankfurt,Q2 2024 - Security Alert,Security Alert,10/03/2024 17:14,True,False,False,False,False,False,True,,23.0,192.168.235.226,Chrome,Windows 11,Bounced,Medium,12.4,72.1,True,04/11/2020,HR - Frankfurt,manager_hr@company.com,EMP_1120,03/12/2020,True,North America,CC-7037,Level 3,Remote,77,82.0,Advanced,Medium,7,5,,Vishing,Generic,English,PST,False,False,True,True
